    96/299     3.91G   0.01628   0.01442   0.01432   0.04502        23       640    0.5016    0.5885    0.3941    0.3264   0.07147   0.03653   0.03577
    97/299     3.91G   0.01473   0.01374   0.01392   0.04239        14       640    0.5402    0.5455    0.4052    0.3371    0.0716   0.03547   0.03553
    98/299     3.91G   0.01751   0.01403   0.01489   0.04643        20       640    0.5393    0.5182    0.4031    0.3304    0.0717   0.03631   0.03588
    99/299     3.91G   0.01633   0.01416   0.01405   0.04454        27       640    0.5455    0.5759    0.4023    0.3342   0.07092   0.03633   0.03565
   100/299     3.91G    0.0165   0.01411   0.01405   0.04467        12       640    0.6051    0.5165    0.4175    0.3483   0.07101   0.03722   0.03539
   101/299     3.91G   0.01536   0.01437   0.01389   0.04361        36       640    0.5852    0.5257    0.4221    0.3501   0.07047   0.03683   0.03525
   102/299     3.91G   0.01698   0.01419   0.01428   0.04545        16       640    0.5767    0.5118    0.4225    0.3526   0.07093   0.03835   0.03545
   103/299     3.91G    0.0136   0.01334   0.01362   0.04056        15       640    0.5619    0.5343    0.4259    0.3555   0.07051   0.03713   0.03511
   104/299     3.91G   0.01945   0.01416    0.0141   0.04772        19       640    0.3105    0.7612    0.4364    0.3541   0.07073   0.03874    0.0352
   105/299     3.91G   0.01609   0.01402   0.01345   0.04356        18       640    0.5578    0.5532    0.4318    0.3555   0.07085   0.03887   0.03539
   106/299     3.91G   0.01586    0.0139   0.01376   0.04351        45       640    0.3276    0.7097     0.431    0.3569    0.0704   0.03921   0.03523
   107/299     3.91G   0.01837     0.014   0.01466   0.04703        24       640    0.3469    0.7047    0.4434    0.3678   0.06988   0.04081   0.03474
   108/299     3.91G   0.01629     0.014   0.01355   0.04384        39       640    0.3323    0.7451     0.463    0.3811   0.06978   0.04117   0.03448
   109/299     3.91G   0.01434   0.01359   0.01342   0.04135        12       640    0.4065    0.6345    0.4596     0.383   0.06939   0.04113   0.03454
   110/299     3.91G   0.01399   0.01347   0.01313   0.04059         8       640    0.3376    0.6822    0.4555    0.3742   0.06985   0.04172   0.03479
   111/299     3.91G   0.01571   0.01361   0.01349   0.04281        11       640    0.4497    0.6114    0.4723    0.3928   0.06955   0.04221   0.03487
   112/299     3.91G   0.01723   0.01389   0.01342   0.04453        36       640    0.3851    0.6814    0.4705    0.3945   0.06904   0.04241   0.03418
   113/299     3.91G   0.01747   0.01386   0.01338   0.04471        40       640     0.416    0.6331    0.4796    0.3953   0.06938   0.04299   0.03402
   114/299     3.91G   0.01506   0.01337   0.01305   0.04149        17       640    0.4361    0.6191    0.4954    0.4117   0.06933   0.04382   0.03397
   115/299     3.91G   0.01524   0.01379   0.01304   0.04206        32       640    0.4211    0.6562     0.484    0.4041   0.06899   0.04391   0.03455
   116/299     3.91G    0.0159   0.01373   0.01319   0.04282        41       640    0.4707    0.6075    0.4946    0.4148   0.06911   0.04208   0.03391
   117/299     3.91G   0.01592   0.01376   0.01269   0.04237        32       640    0.4957    0.5248    0.4904    0.4075   0.07002      0.04   0.03414
   118/299     3.91G   0.01509   0.01344   0.01284   0.04137        24       640    0.4352    0.6098    0.5047    0.4226   0.06897   0.04147   0.03372
   119/299     3.91G   0.01658   0.01308   0.01339   0.04305        26       640    0.5135    0.5699    0.5173    0.4335   0.06835   0.04562   0.03354
   120/299     3.91G   0.01432   0.01313   0.01258   0.04004        28       640    0.4417    0.5714    0.5057    0.4183   0.06797   0.04826    0.0333
   121/299     3.91G   0.01648   0.01388    0.0131   0.04346        20       640    0.4431    0.6643    0.5236    0.4379   0.06789   0.04817   0.03302
   122/299     3.91G   0.01473   0.01329   0.01296   0.04098        16       640    0.3603    0.6639    0.5062    0.4246   0.06881   0.04053    0.0333
   123/299     3.91G   0.01611   0.01415   0.01277   0.04303        37       640    0.4268    0.6593    0.5269    0.4421   0.06968   0.03776   0.03296
   124/299     3.91G   0.01467   0.01336    0.0125   0.04053        29       640    0.4719    0.6211    0.5312    0.4472   0.06964   0.03663   0.03304
   125/299     3.91G   0.01616   0.01348   0.01292   0.04256        27       640    0.4541    0.6597    0.5338    0.4461   0.06997   0.03545   0.03312
   126/299     3.91G   0.01536   0.01372    0.0129   0.04197        21       640     0.498    0.6066    0.5579    0.4633   0.07003    0.0349   0.03267
   127/299     3.91G   0.01591   0.01337   0.01265   0.04193        64       640    0.4817    0.6171    0.5517    0.4603   0.06984   0.03518   0.03271
   128/299     3.91G   0.01719   0.01321    0.0129    0.0433        21       640    0.4243     0.657    0.5596    0.4674   0.06978   0.03478   0.03247
   129/299     3.91G    0.0153   0.01372   0.01249   0.04151        28       640    0.5003    0.6465    0.5741    0.4815   0.06967   0.03514   0.03226
   130/299     3.91G   0.01364   0.01373   0.01215   0.03951        48       640     0.378    0.7617    0.5733    0.4801   0.06986   0.03504   0.03196
   131/299     3.91G   0.01573    0.0133   0.01232   0.04134        13       640    0.3967      0.75    0.5776    0.4849   0.06966   0.03572   0.03173
   132/299     3.91G   0.01442   0.01351   0.01204   0.03997        24       640    0.4679    0.6539    0.5933    0.4909   0.06982   0.03623   0.03155
   133/299     3.91G    0.0163   0.01379   0.01249   0.04257        47       640    0.3957    0.7622    0.5829    0.4914   0.06894   0.03725    0.0314
   134/299     3.91G   0.01629   0.01344   0.01252   0.04225        14       640    0.6226     0.615    0.6101    0.5065   0.06866   0.03807   0.03139
   135/299     3.91G   0.01601   0.01365    0.0124   0.04205        12       640    0.4888    0.6434    0.5985    0.4994   0.06817   0.04061   0.03112
   136/299     3.91G   0.01586   0.01319   0.01228   0.04134        12       640    0.4296    0.7655    0.6125    0.5121   0.06704   0.04755   0.03087
   137/299     3.91G   0.01546    0.0139   0.01202   0.04138         8       640    0.4723    0.7038    0.6111    0.5111   0.06603   0.05402   0.03038
   138/299     3.91G   0.01364   0.01309    0.0116   0.03833        13       640     0.481    0.7095    0.6183    0.5148   0.06601   0.05516   0.03017
   139/299     3.91G   0.01482     0.013   0.01198    0.0398        29       640    0.5051    0.6947    0.6238    0.5248   0.06602   0.05305   0.02966
   140/299     3.91G   0.01467   0.01339   0.01175   0.03982        24       640    0.4464    0.7415    0.6084    0.5139   0.06606   0.05237   0.02956
   141/299     3.91G   0.01338   0.01289   0.01173   0.03799        20       640    0.5123    0.7309    0.6454    0.5421   0.06631   0.04933   0.02918
   142/299     3.91G   0.01604   0.01332   0.01194    0.0413        28       640     0.546    0.6802    0.6323    0.5322   0.06691   0.04789   0.02913
   143/299     3.91G     0.015   0.01323   0.01133   0.03956        39       640    0.5881    0.6596    0.6303    0.5273   0.06712    0.0445   0.02896
   144/299     3.91G   0.01468   0.01342   0.01176   0.03986        16       640    0.6438    0.6454    0.6372    0.5347   0.06774   0.04112   0.02881
   145/299     3.91G   0.01485   0.01334   0.01127   0.03946        35       640    0.7335    0.6016    0.6318    0.5329   0.06798    0.0405   0.02833
   146/299     3.91G   0.01432    0.0134   0.01125   0.03897        14       640    0.5671    0.6769    0.6453    0.5395   0.06785   0.04076    0.0278
   147/299     3.91G   0.01569   0.01315    0.0117   0.04054        37       640    0.5955     0.649    0.6421    0.5426   0.06792   0.04167   0.02794
   148/299     3.91G   0.01556   0.01333   0.01105   0.03993        10       640    0.5678    0.6297    0.6535    0.5518   0.06813   0.04087   0.02788
   149/299     3.91G   0.01483   0.01313   0.01114   0.03909        38       640    0.6457    0.6811    0.6617      0.56   0.06797   0.04163   0.02777
   150/299     3.91G     0.015   0.01346   0.01082   0.03929        21       640    0.6305    0.6801    0.6674    0.5609   0.06799    0.0413   0.02715
   151/299     3.91G   0.01518   0.01357   0.01105   0.03981        28       640    0.5425    0.7129    0.6524    0.5501    0.0678    0.0407   0.02712
   152/299     3.91G   0.01579   0.01259    0.0113   0.03969         9       640    0.6068    0.6596    0.6607    0.5528   0.06788   0.04203   0.02688
   153/299     3.91G   0.01566   0.01284   0.01134   0.03984        40       640     0.492    0.8002    0.6502    0.5436    0.0681   0.04162   0.02721
   154/299     3.91G   0.01318   0.01323   0.01061   0.03701        20       640    0.5699    0.6534     0.666    0.5601   0.06739   0.04219   0.02642
   155/299     3.91G   0.01448   0.01331   0.01114   0.03892        16       640     0.622    0.6813    0.6497    0.5453   0.06791   0.04324   0.02675
   156/299     3.91G   0.01403     0.013   0.01092   0.03795        21       640    0.4811    0.8012    0.6586    0.5564   0.06738   0.04063   0.02627
   157/299     3.91G   0.01449   0.01313     0.011   0.03862        10       640    0.5521     0.724    0.6632    0.5564   0.06766    0.0415   0.02617
   158/299     3.91G   0.01548   0.01354   0.01127   0.04029        24       640    0.6614    0.7002    0.6719    0.5682   0.06732   0.04225     0.026
   159/299     3.91G   0.01584    0.0136   0.01132   0.04076        22       640    0.6589     0.664     0.663    0.5587   0.06751   0.04305   0.02578
   160/299     3.91G   0.01341   0.01315   0.01068   0.03725        18       640    0.5464    0.7875    0.6825    0.5708    0.0675   0.04347   0.02596
