    65/299     4.12G   0.02278   0.02257   0.01703   0.06237        12       640    0.5913    0.4362    0.4035    0.3093   0.03034   0.04173   0.05048
    66/299     4.12G   0.02271   0.02289   0.01682   0.06242        31       640    0.5925    0.4085    0.3904    0.3033   0.02978   0.04591   0.05151
    67/299     4.12G   0.02169   0.02341   0.01661   0.06171         8       640    0.5869    0.4721    0.4087    0.3233   0.02966   0.04591   0.05069
    68/299     4.12G   0.02183   0.02211   0.01636    0.0603        35       640    0.5884    0.5286    0.4298    0.3449   0.02862   0.04882   0.05107
    69/299     4.12G   0.02063   0.02333   0.01647   0.06043        28       640    0.5854     0.505    0.4144     0.331   0.02846   0.04434   0.04906
    70/299     4.12G    0.0211   0.02199   0.01575   0.05884        18       640    0.5971    0.5432    0.4445     0.347   0.02859   0.04238   0.04816
    71/299     4.12G   0.02283   0.02253   0.01592   0.06128        15       640    0.5947    0.4868    0.4197    0.3366   0.02902   0.04311   0.05017
    72/299     4.12G   0.02084   0.02221   0.01601   0.05906        17       640    0.6265    0.4901    0.4553    0.3656   0.02872   0.04794   0.04983
    73/299     4.12G   0.02151   0.02248   0.01541   0.05939        27       640    0.6335     0.489    0.4445    0.3512   0.02897   0.04559    0.0505
    74/299     4.12G   0.02254   0.02228   0.01542   0.06024        63       640    0.5622    0.5213    0.4764    0.3843   0.02857   0.04321   0.05096
    75/299     4.12G   0.02079   0.02182   0.01536   0.05796        27       640    0.3027    0.7258    0.4368    0.3521    0.0286   0.04799   0.05137
    76/299     4.12G   0.01984   0.02186   0.01545   0.05714        12       640    0.3088    0.6973    0.4435    0.3589   0.02926   0.04712   0.05064
    77/299     4.12G   0.02091   0.02275    0.0149   0.05855        11       640     0.323    0.7283    0.4575    0.3685   0.02899   0.04612   0.05034
    78/299     4.12G   0.02153   0.02199   0.01509   0.05861        13       640    0.3181    0.7402    0.4665    0.3737   0.02904    0.0466   0.04973
    79/299     4.12G    0.0206   0.02202   0.01514   0.05777         8       640    0.3623    0.5878    0.4603    0.3726   0.02844   0.04547   0.05005
    80/299     4.12G   0.02005   0.02156   0.01491   0.05652        25       640    0.3962    0.5695     0.475    0.3687   0.02999   0.04381   0.04966
    81/299     4.12G   0.02147   0.02239   0.01447   0.05832        19       640    0.3691    0.6646    0.4858    0.3942   0.02811   0.04596   0.04933
    82/299     4.12G   0.01968   0.02165   0.01383   0.05516        36       640    0.4274    0.5366    0.4858    0.3935   0.02759    0.0467   0.04962
    83/299     4.12G   0.01906   0.02164   0.01413   0.05483        19       640    0.3716    0.6548    0.4818    0.3921   0.02861   0.05338   0.04995
    84/299     4.12G   0.01957   0.02169   0.01374     0.055        13       640    0.4482    0.5893    0.5048    0.4089   0.02786   0.04788   0.04935
